5 731:1 4167:1 
3 731:1 1694:1 
5 731:1 961:1 
5 731:1 961:1 
5 731:1 961:1 
5 731:1 4834:1 
3 731:1 4861:1 
5 731:1 1372:1 
3 731:1 1056:1 
5 731:1 10250:1 
5 731:1 10235:1 
5 731:1 10235:1 
3 731:1 10235:1 
3 731:1 7281:1 
5 185:1 7551:1 
5 185:1 8026:1 
5 185:1 4246:1 
5 185:1 3908:1 
5 185:1 1950:1 
5 185:1 1950:1 
5 185:1 2965:1 
3 782:1 1261:1 
5 782:1 5527:1 
3 782:1 8696:1 
5 782:1 4377:1 
5 782:1 5821:1 
5 782:1 4893:1 
3 782:1 4160:1 
3 782:1 4160:1 
3 782:1 4160:1 
3 782:1 7134:1 
5 782:1 3742:1 
5 782:1 7797:1 
3 782:1 2214:1 
5 782:1 4258:1 
5 782:1 2181:1 
5 782:1 9834:1 
5 74:1 7551:1 
5 74:1 9318:1 
5 74:1 9318:1 
5 74:1 5562:1 
5 74:1 2397:1 
5 74:1 7514:1 
5 74:1 2280:1 
5 74:1 3307:1 
5 74:1 3938:1 
5 74:1 7748:1 
5 74:1 7748:1 
5 74:1 7761:1 
5 74:1 3667:1 
5 74:1 3683:1 
5 32:1 10052:1 
5 32:1 3849:1 
5 32:1 1612:1 
5 32:1 6488:1 
5 32:1 3587:1 
5 32:1 4304:1 
5 32:1 3222:1 
5 32:1 3222:1 
5 32:1 2856:1 
5 32:1 4949:1 
5 32:1 4949:1 
5 32:1 3323:1 
5 32:1 4575:1 
5 32:1 10275:1 
5 32:1 3631:1 
5 32:1 1372:1 
5 32:1 7350:1 
5 32:1 6713:1 
5 32:1 6713:1 
5 720:1 6384:1 
5 720:1 8329:1 
5 720:1 6680:1 
5 720:1 6680:1 
5 720:1 6680:1 
5 720:1 1890:1 
5 720:1 1890:1 
5 720:1 1890:1 
5 720:1 1890:1 
5 720:1 2957:1 
4 613:1 2930:1 
5 613:1 3473:1 
5 613:1 8501:1 
5 613:1 8501:1 
5 613:1 8501:1 
5 613:1 8501:1 
5 613:1 2852:1 
5 613:1 4706:1 
5 613:1 6245:1 
5 613:1 3642:1 
5 613:1 3642:1 
5 613:1 5838:1 
5 613:1 5992:1 
5 613:1 5992:1 
5 613:1 9109:1 
3 761:1 7193:1 
5 761:1 7079:1 
5 761:1 4607:1 
5 761:1 4607:1 
5 761:1 4607:1 
5 761:1 10303:1 
5 761:1 10303:1 
5 761:1 3890:1 
3 761:1 7954:1 
3 761:1 7954:1 
5 761:1 7762:1 
5 761:1 8398:1 
5 761:1 9175:1 
5 809:1 9700:1 
5 809:1 6788:1 
5 809:1 1460:1 
5 809:1 5274:1 
5 809:1 3736:1 
5 809:1 4454:1 
5 809:1 9911:1 
5 809:1 4706:1 
5 809:1 6501:1 
5 809:1 2055:1 
5 809:1 7662:1 
3 809:1 7662:1 
5 542:1 9851:1 
5 542:1 5417:1 
5 542:1 1149:1 
5 542:1 1149:1 
5 542:1 1149:1 
5 542:1 4845:1 
5 239:1 5859:1 
5 239:1 5859:1 
5 239:1 5859:1 
5 239:1 5651:1 
5 239:1 5651:1 
5 239:1 5651:1 
5 22:1 9350:1 
5 22:1 9350:1 
5 22:1 6649:1 
5 570:1 9175:1 
5 595:1 3717:1 
5 595:1 3717:1 
3 595:1 3349:1 
5 595:1 9370:1 
5 595:1 9370:1 
5 595:1 9370:1 
5 595:1 9370:1 
5 595:1 9370:1 
5 595:1 9370:1 
5 595:1 8019:1 
5 595:1 8019:1 
5 595:1 6495:1 
5 525:1 3717:1 
5 525:1 1889:1 
5 525:1 1889:1 
5 525:1 1889:1 
5 525:1 1889:1 
5 525:1 8923:1 
5 525:1 8923:1 
5 525:1 8923:1 
5 525:1 1616:1 
3 525:1 9776:1 
5 525:1 5024:1 
5 792:1 2134:1 
5 792:1 7270:1 
5 792:1 3450:1 
5 792:1 3273:1 
5 792:1 7350:1 
5 792:1 6713:1 
5 792:1 6713:1 
5 792:1 2762:1 
5 674:1 9375:1 
5 674:1 5326:1 
5 674:1 974:1 
5 674:1 10166:1 
5 674:1 10166:1 
5 674:1 8451:1 
5 674:1 8451:1 
5 217:1 1437:1 
5 217:1 1437:1 
5 217:1 1437:1 
5 217:1 7231:1 
5 217:1 1076:1 
5 217:1 3031:1 
5 217:1 1924:1 
5 217:1 9344:1 
5 217:1 4607:1 
5 217:1 4607:1 
5 217:1 2284:1 
3 210:1 7989:1 
5 210:1 5734:1 
5 210:1 5734:1 
5 210:1 3045:1 
5 210:1 4661:1 
5 210:1 9467:1 
4 210:1 4913:1 
5 210:1 6830:1 
3 370:1 9700:1 
5 370:1 2552:1 
5 370:1 2552:1 
3 370:1 4701:1 
5 370:1 9295:1 
5 830:1 8459:1 
5 830:1 6368:1 
5 830:1 934:1 
5 830:1 934:1 
5 619:1 3349:1 
5 619:1 2578:1 
5 619:1 2578:1 
5 619:1 2578:1 
5 619:1 2578:1 
5 619:1 8930:1 
3 619:1 6203:1 
3 619:1 6203:1 
3 619:1 9762:1 
3 619:1 5709:1 
3 619:1 6823:1 
5 56:1 6559:1 
5 56:1 5984:1 
5 40:1 2493:1 
3 40:1 4233:1 
5 40:1 7050:1 
5 40:1 7050:1 
3 40:1 7050:1 
3 40:1 7050:1 
5 321:1 7116:1 
5 878:1 3350:1 
5 878:1 3350:1 
5 787:1 2513:1 
5 787:1 1428:1 
5 787:1 9459:1 
5 817:1 4044:1 
5 817:1 8579:1 
5 817:1 8579:1 
5 817:1 8579:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 971:1 
5 817:1 5877:1 
5 817:1 5877:1 
5 817:1 1619:1 
5 817:1 6915:1 
5 817:1 1149:1 
5 817:1 1149:1 
5 817:1 1149:1 
5 817:1 2852:1 
5 817:1 4661:1 
5 817:1 3500:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 9005:1 
5 334:1 1990:1 
5 334:1 7601:1 
5 334:1 7601:1 
5 334:1 9497:1 
5 334:1 9497:1 
5 334:1 9497:1 
5 334:1 8383:1 
5 334:1 4067:1 
5 334:1 4067:1 
5 334:1 4067:1 
5 334:1 4067:1 
5 334:1 4067:1 
5 334:1 9565:1 
5 334:1 4087:1 
5 334:1 9993:1 
5 334:1 9993:1 
5 334:1 3467:1 
5 334:1 3467:1 
5 334:1 9074:1 
5 334:1 9074:1 
5 334:1 9074:1 
5 334:1 9074:1 
5 334:1 1706:1 
5 427:1 4671:1 
5 427:1 5575:1 
5 427:1 1953:1 
5 561:1 9683:1 
5 561:1 4536:1 
5 561:1 4536:1 
5 561:1 6543:1 
5 561:1 6543:1 
5 561:1 6543:1 
5 561:1 6543:1 
5 561:1 6543:1 
5 561:1 6543:1 
5 561:1 5854:1 
5 561:1 1927:1 
5 561:1 5534:1 
5 561:1 5534:1 
5 561:1 5534:1 
5 561:1 4706:1 
5 561:1 4706:1 
5 561:1 3899:1 
5 561:1 9939:1 
5 561:1 3143:1 
5 561:1 8202:1 
5 561:1 912:1 
5 561:1 912:1 
3 402:1 1437:1 
3 402:1 3183:1 
3 402:1 3183:1 
3 402:1 3183:1 
5 402:1 3717:1 
5 402:1 3717:1 
3 402:1 6902:1 
3 402:1 6902:1 
3 402:1 9602:1 
5 402:1 1018:1 
3 402:1 9549:1 
3 402:1 9549:1 
3 402:1 9549:1 
3 402:1 6084:1 
3 402:1 9166:1 
3 402:1 4179:1 
3 402:1 4179:1 
3 402:1 6192:1 
3 402:1 8697:1 
3 402:1 8042:1 
3 402:1 6899:1 
5 402:1 10081:1 
5 402:1 10081:1 
3 402:1 10081:1 
3 402:1 3941:1 
3 402:1 3941:1 
4 402:1 3941:1 
5 177:1 1990:1 
5 177:1 8649:1 
5 177:1 895:1 
5 177:1 1149:1 
5 177:1 1149:1 
5 177:1 5420:1 
5 177:1 4949:1 
5 177:1 4949:1 
5 177:1 4949:1 
5 344:1 6786:1 
5 344:1 5274:1 
5 344:1 1990:1 
5 344:1 5266:1 
5 344:1 6678:1 
5 344:1 4565:1 
5 344:1 4377:1 
5 344:1 4377:1 
5 344:1 1466:1 
5 344:1 5631:1 
5 344:1 5455:1 
5 344:1 3460:1 
5 344:1 1923:1 
5 344:1 3964:1 
5 344:1 8018:1 
5 344:1 4057:1 
5 344:1 1924:1 
5 344:1 5072:1 
5 344:1 6733:1 
5 344:1 4494:1 
5 344:1 8550:1 
5 344:1 8610:1 
5 344:1 10275:1 
5 344:1 5021:1 
5 344:1 930:1 
5 344:1 5434:1 
5 344:1 4908:1 
5 344:1 2460:1 
5 344:1 2460:1 
5 344:1 2460:1 
5 344:1 6326:1 
5 344:1 6784:1 
5 344:1 7350:1 
5 622:1 9832:1 
5 622:1 10394:1 
5 622:1 7674:1 
5 622:1 1276:1 
5 622:1 2986:1 
5 622:1 2986:1 
5 622:1 4701:1 
5 622:1 4701:1 
5 622:1 6923:1 
4 622:1 10228:1 
5 622:1 1451:1 
5 622:1 1451:1 
5 622:1 1451:1 
5 622:1 10381:1 
5 622:1 10381:1 
5 622:1 10381:1 
5 622:1 10381:1 
5 622:1 6555:1 
5 622:1 6555:1 
5 622:1 6555:1 
5 622:1 4893:1 
5 622:1 4179:1 
4 622:1 7815:1 
4 622:1 4735:1 
4 622:1 8143:1 
3 622:1 2759:1 
5 622:1 9219:1 
5 47:1 9841:1 
5 47:1 1865:1 
5 47:1 939:1 
5 47:1 3620:1 
5 47:1 4992:1 
5 47:1 1879:1 
5 47:1 8977:1 
5 47:1 1599:1 
5 47:1 6782:1 
5 47:1 6782:1 
4 862:1 3386:1 
4 862:1 4139:1 
4 862:1 1803:1 
4 862:1 7147:1 
4 862:1 8710:1 
4 862:1 2759:1 
5 862:1 947:1 
5 862:1 947:1 
5 591:1 10298:1 
5 591:1 10342:1 
5 591:1 10028:1 
5 591:1 6457:1 
5 591:1 9678:1 
5 591:1 9678:1 
5 591:1 6733:1 
5 591:1 7243:1 
5 591:1 7243:1 
5 591:1 3558:1 
5 591:1 9421:1 
5 591:1 1366:1 
5 591:1 7350:1 
5 591:1 2065:1 
5 277:1 9380:1 
5 277:1 6023:1 
5 277:1 6023:1 
5 277:1 7736:1 
5 277:1 7736:1 
5 277:1 5269:1 
5 277:1 8638:1 
5 277:1 9028:1 
5 277:1 10259:1 
5 277:1 8913:1 
4 277:1 5499:1 
5 277:1 2087:1 
5 187:1 7016:1 
5 187:1 3419:1 
5 187:1 6865:1 
5 187:1 4138:1 
5 187:1 4138:1 
5 187:1 4024:1 
5 187:1 3620:1 
5 187:1 5534:1 
5 187:1 5534:1 
5 187:1 5656:1 
5 187:1 3307:1 
5 187:1 9678:1 
5 187:1 3882:1 
5 187:1 8719:1 
5 187:1 9866:1 
5 187:1 9532:1 
5 187:1 9202:1 
5 187:1 4222:1 
5 187:1 9261:1 
5 579:1 7130:1 
3 469:1 4053:1 
5 469:1 3224:1 
3 751:1 6485:1 
5 751:1 3349:1 
5 751:1 3349:1 
5 751:1 7789:1 
5 751:1 7789:1 
5 751:1 7789:1 
5 751:1 7789:1 
5 751:1 7789:1 
5 751:1 7789:1 
5 751:1 1755:1 
3 751:1 4167:1 
5 103:1 5137:1 
5 103:1 9335:1 
5 103:1 8491:1 
5 103:1 7626:1 
5 103:1 9083:1 
5 103:1 9083:1 
5 103:1 5815:1 
5 857:1 8066:1 
5 857:1 8066:1 
5 857:1 8020:1 
5 857:1 8020:1 
5 857:1 1247:1 
5 857:1 1247:1 
5 857:1 7610:1 
5 510:1 7989:1 
5 510:1 943:1 
4 510:1 1149:1 
4 510:1 1149:1 
4 510:1 6742:1 
4 510:1 5534:1 
5 510:1 980:1 
5 510:1 980:1 
5 510:1 9592:1 
4 510:1 9592:1 
5 510:1 4607:1 
5 282:1 4536:1 
5 282:1 5205:1 
5 282:1 8509:1 
5 282:1 7948:1 
5 282:1 2852:1 
5 282:1 4338:1 
5 282:1 4338:1 
5 282:1 4706:1 
5 282:1 1940:1 
5 282:1 1673:1 
5 282:1 1673:1 
5 282:1 5470:1 
5 282:1 5470:1 
5 282:1 6661:1 
5 389:1 9700:1 
5 389:1 9700:1 
5 389:1 1565:1 
5 389:1 3964:1 
5 389:1 4282:1 
5 389:1 3742:1 
5 389:1 4861:1 
5 389:1 6661:1 
5 140:1 3450:1 
5 140:1 9866:1 
5 140:1 9866:1 
5 140:1 9866:1 
5 140:1 4097:1 
5 81:1 3972:1 
5 81:1 8666:1 
5 81:1 4272:1 
5 81:1 4891:1 
5 81:1 3301:1 
5 291:1 8546:1 
5 291:1 8459:1 
5 291:1 3038:1 
5 291:1 3038:1 
5 291:1 9984:1 
5 291:1 9984:1 
5 291:1 7737:1 
5 291:1 4599:1 
5 291:1 4087:1 
5 291:1 7807:1 
5 291:1 3465:1 
5 291:1 6326:1 
5 291:1 6326:1 
5 291:1 1372:1 
5 291:1 9401:1 
5 291:1 6312:1 
5 445:1 2837:1 
5 136:1 2700:1 
5 136:1 2700:1 
5 136:1 2700:1 
3 136:1 8546:1 
3 136:1 5779:1 
3 136:1 5779:1 
5 136:1 8583:1 
3 136:1 6550:1 
3 136:1 8958:1 
3 136:1 10270:1 
3 136:1 4846:1 
3 136:1 2070:1 
5 136:1 6975:1 
5 136:1 6975:1 
3 136:1 7468:1 
5 136:1 3595:1 
3 136:1 1451:1 
3 136:1 1451:1 
5 136:1 7404:1 
3 136:1 1139:1 
5 136:1 7467:1 
3 136:1 1786:1 
5 136:1 2442:1 
3 136:1 5241:1 
3 136:1 2785:1 
3 136:1 8513:1 
3 136:1 3252:1 
5 136:1 9789:1 
3 136:1 2012:1 
5 136:1 7621:1 
3 136:1 8982:1 
5 136:1 5016:1 
5 136:1 4510:1 
3 136:1 4021:1 
3 136:1 4021:1 
3 136:1 6897:1 
3 136:1 9941:1 
5 136:1 7549:1 
5 136:1 7549:1 
5 136:1 7549:1 
5 136:1 8406:1 
3 136:1 4828:1 
3 136:1 7007:1 
3 136:1 3143:1 
5 136:1 8517:1 
3 136:1 947:1 
3 136:1 2314:1 
5 136:1 3337:1 
3 136:1 10235:1 
3 136:1 1388:1 
3 136:1 1388:1 
3 136:1 5828:1 
3 136:1 5828:1 
5 136:1 9175:1 
5 0:1 2605:1 
5 836:1 6539:1 
5 836:1 6539:1 
5 383:1 8958:1 
5 383:1 3717:1 
5 383:1 3717:1 
4 383:1 10133:1 
5 383:1 9497:1 
5 383:1 6984:1 
5 383:1 7134:1 
5 383:1 4731:1 
5 383:1 1259:1 
5 383:1 2996:1 
5 383:1 1168:1 
5 383:1 1168:1 
5 383:1 919:1 
5 383:1 961:1 
5 383:1 961:1 
5 383:1 961:1 
5 383:1 6294:1 
5 465:1 7588:1 
5 465:1 7588:1 
5 465:1 8856:1 
5 465:1 8856:1 
5 465:1 8856:1 
5 465:1 3587:1 
5 465:1 3587:1 
5 465:1 3587:1 
5 465:1 3587:1 
5 465:1 3587:1 
5 465:1 3587:1 
5 465:1 3587:1 
5 465:1 5471:1 
5 692:1 8541:1 
5 692:1 6562:1 
5 692:1 3195:1 
3 692:1 7210:1 
5 470:1 7589:1 
5 470:1 10218:1 
5 470:1 9421:1 
5 629:1 9896:1 
5 629:1 8659:1 
5 629:1 4913:1 
5 629:1 5235:1 
5 629:1 7431:1 
4 629:1 3631:1 
5 773:1 1144:1 
5 773:1 6688:1 
5 773:1 6688:1 
5 773:1 6688:1 
5 773:1 6688:1 
5 773:1 6688:1 
5 773:1 6688:1 
5 773:1 6688:1 
5 773:1 4913:1 
5 773:1 4913:1 
5 773:1 4913:1 
5 773:1 4913:1 
5 773:1 4913:1 
5 773:1 4913:1 
5 773:1 4913:1 
5 773:1 4913:1 
3 202:1 10381:1 
3 202:1 5637:1 
5 202:1 4954:1 
5 202:1 1985:1 
3 202:1 1985:1 
3 202:1 9783:1 
3 202:1 1878:1 
3 202:1 8535:1 
5 412:1 1437:1 
5 412:1 6786:1 
5 412:1 4647:1 
5 412:1 1125:1 
5 412:1 10337:1 
5 412:1 8930:1 
5 412:1 4167:1 
5 412:1 8671:1 
3 155:1 3717:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 6543:1 
5 155:1 4967:1 
5 155:1 4967:1 
3 155:1 887:1 
3 155:1 887:1 
5 155:1 5656:1 
3 155:1 5656:1 
3 155:1 10244:1 
5 155:1 3506:1 
3 155:1 6652:1 
5 108:1 3727:1 
5 108:1 8032:1 
3 262:1 2621:1 
5 552:1 8110:1 
5 552:1 3780:1 
5 552:1 3780:1 
5 552:1 3780:1 
5 552:1 3780:1 
5 552:1 3780:1 
3 552:1 3780:1 
5 552:1 8988:1 
5 552:1 6216:1 
5 552:1 6488:1 
5 552:1 9107:1 
5 552:1 2148:1 
5 552:1 2148:1 
5 552:1 8628:1 
5 552:1 5072:1 
5 552:1 3323:1 
5 552:1 6009:1 
5 552:1 1950:1 
5 552:1 1950:1 
5 552:1 3943:1 
5 552:1 3643:1 
3 149:1 6023:1 
3 149:1 2339:1 
3 149:1 3977:1 
3 149:1 2655:1 
3 149:1 1658:1 
3 149:1 9973:1 
3 149:1 4021:1 
3 149:1 4021:1 
3 149:1 2864:1 
3 149:1 4926:1 
3 149:1 1449:1 
5 234:1 7720:1 
5 352:1 3297:1 
3 352:1 3297:1 
5 352:1 8646:1 
5 352:1 1281:1 
5 352:1 1281:1 
5 352:1 4918:1 
3 352:1 6406:1 
5 352:1 10246:1 
5 352:1 10246:1 
5 352:1 3946:1 
5 352:1 3946:1 
3 352:1 7348:1 
3 352:1 3465:1 
3 352:1 9577:1 
5 352:1 2544:1 
5 400:1 1965:1 
5 400:1 8696:1 
5 400:1 6216:1 
5 400:1 4377:1 
5 400:1 1175:1 
5 400:1 7204:1 
5 400:1 939:1 
5 400:1 10381:1 
5 400:1 2680:1 
5 400:1 1666:1 
5 400:1 6961:1 
5 400:1 8020:1 
5 400:1 4506:1 
5 195:1 6543:1 
3 195:1 5959:1 
3 195:1 1763:1 
3 195:1 1835:1 
3 195:1 1835:1 
5 195:1 9219:1 
5 195:1 9219:1 
5 195:1 9219:1 
5 694:1 3957:1 
5 694:1 3957:1 
5 694:1 3955:1 
5 694:1 3955:1 
5 694:1 3798:1 
5 694:1 3798:1 
5 694:1 3103:1 
5 694:1 9497:1 
5 694:1 4304:1 
5 694:1 8911:1 
5 694:1 8911:1 
5 694:1 8911:1 
5 694:1 8911:1 
5 694:1 8911:1 
5 694:1 8911:1 
5 694:1 8911:1 
5 694:1 4607:1 
5 694:1 1673:1 
5 694:1 8060:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 694:1 4322:1 
5 303:1 4139:1 
5 763:1 4536:1 
5 763:1 2460:1 
5 308:1 4503:1 
3 308:1 4503:1 
3 308:1 8749:1 
3 308:1 8749:1 
3 308:1 1492:1 
3 308:1 4554:1 
5 308:1 3700:1 
3 308:1 9883:1 
3 308:1 2596:1 
5 360:1 2974:1 
5 360:1 2974:1 
5 360:1 4377:1 
5 360:1 7200:1 
5 360:1 4706:1 
5 360:1 4706:1 
5 360:1 4706:1 
5 360:1 4706:1 
5 360:1 4706:1 
5 360:1 10366:1 
5 360:1 1409:1 
5 360:1 1409:1 
5 360:1 1409:1 
5 360:1 1409:1 
5 360:1 1409:1 
5 360:1 1409:1 
4 360:1 6666:1 
5 360:1 5749:1 
5 251:1 2590:1 
5 251:1 8729:1 
5 251:1 3349:1 
5 251:1 3349:1 
5 251:1 9911:1 
5 251:1 9911:1 
5 251:1 2476:1 
5 251:1 10235:1 
5 507:1 1889:1 
5 507:1 1889:1 
5 507:1 1889:1 
5 507:1 1889:1 
5 507:1 1889:1 
5 507:1 1889:1 
5 507:1 1889:1 
5 507:1 3374:1 
5 507:1 8881:1 
5 507:1 7951:1 
5 507:1 7951:1 
5 664:1 1262:1 
5 664:1 1262:1 
5 664:1 1262:1 
5 664:1 1499:1 
5 664:1 1499:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
5 664:1 3183:1 
4 664:1 3183:1 
4 664:1 3183:1 
4 664:1 3183:1 
5 664:1 2590:1 
5 664:1 2986:1 
5 664:1 2986:1 
5 664:1 2986:1 
5 664:1 2986:1 
5 664:1 4701:1 
5 664:1 4701:1 
5 664:1 4701:1 
5 664:1 4701:1 
5 664:1 5632:1 
5 664:1 5960:1 
5 664:1 5960:1 
5 664:1 5960:1 
5 664:1 5960:1 
5 664:1 5960:1 
5 664:1 5960:1 
5 664:1 5960:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 6477:1 
5 664:1 10381:1 
5 664:1 8637:1 
5 664:1 2562:1 
5 664:1 6119:1 
4 664:1 6119:1 
5 664:1 9828:1 
4 664:1 10235:1 
5 413:1 8166:1 
5 413:1 4289:1 
5 413:1 5825:1 
5 413:1 2852:1 
5 413:1 2299:1 
5 413:1 7795:1 
5 413:1 2392:1 
5 413:1 4263:1 
5 413:1 4349:1 
5 413:1 1797:1 
5 413:1 6652:1 
5 413:1 6652:1 
5 413:1 2297:1 
5 413:1 7364:1 
5 413:1 7364:1 
5 413:1 5597:1 
5 413:1 7652:1 
5 413:1 3656:1 
5 413:1 3068:1 
5 439:1 6364:1 
5 439:1 6364:1 
5 439:1 6364:1 
3 439:1 6364:1 
3 439:1 6364:1 
3 439:1 6364:1 
3 439:1 6364:1 
3 439:1 9960:1 
5 439:1 10154:1 
3 439:1 10154:1 
3 439:1 4414:1 
5 439:1 2397:1 
3 439:1 8534:1 
5 439:1 2442:1 
3 439:1 2837:1 
3 439:1 1543:1 
3 439:1 8505:1 
5 439:1 7350:1 
5 439:1 7350:1 
5 439:1 7350:1 
5 439:1 7350:1 
5 439:1 7350:1 
5 439:1 7350:1 
5 439:1 7350:1 
3 439:1 7835:1 
5 859:1 971:1 
5 859:1 971:1 
5 859:1 971:1 
5 859:1 7029:1 
5 859:1 5692:1 
5 859:1 5692:1 
5 859:1 5692:1 
5 859:1 5692:1 
5 859:1 5692:1 
5 859:1 2725:1 
5 859:1 2725:1 
5 859:1 2725:1 
5 859:1 2725:1 
5 859:1 2725:1 
5 859:1 2725:1 
5 859:1 1149:1 
5 859:1 1149:1 
5 859:1 6119:1 
5 859:1 2382:1 
5 859:1 4613:1 
5 859:1 4613:1 
5 859:1 10039:1 
5 859:1 8775:1 
5 859:1 8775:1 
5 859:1 10081:1 
5 859:1 10081:1 
5 859:1 10081:1 
5 859:1 10081:1 
5 859:1 3941:1 
5 859:1 3941:1 
5 859:1 3941:1 
5 592:1 4044:1 
5 592:1 4197:1 
5 592:1 8506:1 
5 592:1 3542:1 
5 592:1 8317:1 
5 592:1 3171:1 
5 592:1 2502:1 
5 592:1 6623:1 
5 592:1 7621:1 
5 592:1 10213:1 
5 592:1 5828:1 
5 596:1 5551:1 
5 596:1 5551:1 
5 596:1 5551:1 
5 596:1 5551:1 
5 596:1 4304:1 
5 596:1 4893:1 
5 596:1 8906:1 
5 596:1 7134:1 
5 596:1 4399:1 
5 596:1 9678:1 
5 596:1 9678:1 
5 596:1 2135:1 
5 596:1 2135:1 
5 596:1 2135:1 
5 596:1 2135:1 
5 596:1 8056:1 
5 596:1 9827:1 
5 596:1 9827:1 
5 596:1 9827:1 
5 611:1 5604:1 
5 611:1 10246:1 
5 611:1 6451:1 
5 611:1 6451:1 
5 611:1 8412:1 
5 611:1 927:1 
5 611:1 927:1 
5 611:1 927:1 
5 611:1 927:1 
5 842:1 9700:1 
5 842:1 4192:1 
5 842:1 5279:1 
5 842:1 9678:1 
5 842:1 2119:1 
5 842:1 2424:1 
5 135:1 10050:1 
5 135:1 2552:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 5814:1 
5 135:1 1466:1 
5 135:1 6477:1 
5 135:1 6477:1 
5 135:1 6477:1 
5 135:1 6477:1 
5 135:1 3964:1 
5 135:1 9162:1 
5 135:1 7831:1 
5 135:1 3945:1 
5 135:1 9028:1 
5 135:1 3225:1 
5 135:1 2074:1 
5 135:1 6897:1 
5 135:1 5975:1 
5 135:1 5975:1 
5 135:1 5975:1 
5 135:1 5975:1 
5 135:1 4322:1 
5 135:1 4322:1 
5 135:1 3784:1 
5 135:1 5711:1 
5 793:1 7016:1 
5 793:1 7680:1 
5 793:1 7680:1 
5 443:1 5030:1 
5 443:1 3349:1 
5 443:1 3349:1 
5 443:1 3349:1 
5 443:1 8770:1 
5 443:1 4464:1 
5 443:1 5583:1 
5 443:1 5486:1 
5 57:1 3202:1 
5 57:1 3575:1 
5 57:1 3575:1 
5 57:1 3575:1 
5 57:1 2081:1 
5 57:1 2081:1 
5 57:1 3248:1 
5 57:1 6479:1 
5 57:1 4706:1 
3 57:1 4238:1 
5 57:1 4963:1 
5 57:1 4179:1 
5 57:1 4179:1 
5 57:1 4179:1 
5 57:1 2135:1 
5 57:1 8015:1 
5 57:1 8015:1 
5 57:1 8494:1 
5 57:1 6009:1 
5 57:1 9815:1 
5 57:1 9815:1 
5 57:1 9815:1 
5 57:1 6326:1 
5 57:1 5615:1 
5 57:1 5284:1 
5 57:1 9175:1 
5 270:1 5279:1 
5 270:1 5279:1 
4 270:1 5279:1 
5 337:1 5274:1 
5 337:1 8323:1 
5 337:1 5417:1 
5 337:1 1616:1 
5 337:1 4236:1 
5 337:1 2852:1 
5 337:1 4706:1 
5 337:1 7610:1 
3 742:1 5826:1 
3 742:1 5103:1 
5 229:1 4785:1 
4 229:1 4785:1 
4 547:1 3595:1 
5 547:1 886:1 
5 547:1 6501:1 
4 547:1 8463:1 
3 67:1 5663:1 
3 67:1 5205:1 
3 67:1 5427:1 
3 67:1 5317:1 
3 67:1 3762:1 
5 67:1 10326:1 
5 67:1 10326:1 
5 67:1 4021:1 
3 67:1 4021:1 
3 67:1 3500:1 
3 67:1 901:1 
5 67:1 1428:1 
5 67:1 1428:1 
5 115:1 1437:1 
3 115:1 1097:1 
5 115:1 1729:1 
5 115:1 9841:1 
5 115:1 10027:1 
3 115:1 6775:1 
5 115:1 2126:1 
5 115:1 2126:1 
5 115:1 2126:1 
5 115:1 2126:1 
5 115:1 7194:1 
5 115:1 7194:1 
5 115:1 1579:1 
5 115:1 1579:1 
5 115:1 1579:1 
5 115:1 6529:1 
5 115:1 7549:1 
5 115:1 5185:1 
5 115:1 5185:1 
5 115:1 9219:1 
5 115:1 3741:1 
5 115:1 3412:1 
5 726:1 2144:1 
5 726:1 2144:1 
5 726:1 4452:1 
5 726:1 4452:1 
3 726:1 5406:1 
